episodes,scores,avg_scores
3954,-542,-969.7580754035956
3955,-134,-970.6180754035955
3956,-241,-973.1280754035957
3957,-350,-968.5580754035956
3958,-254,-962.641110168124
3959,-209,-859.3007460117462
3960,-198,-860.3307460117462
3961,-213,-855.9807460117462
3962,-1495,-870.8707460117462
3963,-341,-869.4307460117462
3964,-1504.514725645515,-881.4158932682013
3965,-399,-885.1758932682013
3966,-239,-887.0158932682014
3967,-470,-888.7058932682013
3968,-513,-890.9458932682014
3969,-373,-885.6090160489787
3970,-14.24861559388705,-809.0693693823523
3971,-338,-799.8393693823523
3972,-236,-798.8693693823523
3973,-464.01386813527125,-751.3136082847751
3974,-59,-746.1884822854911
3975,-170,-744.1584822854909
3976,-235,-742.4784822854909
3977,-2,-741.8521979422969
3978,-2336.9042639667855,-765.0712405819648
3979,-128,-762.0512405819649
3980,-43,-757.5912405819648
3981,-100,-677.9271449196743
3982,-867.1983848519839,-667.3091287681942
3983,49,-666.5691287681942
3984,-239,-663.9691287681942
3985,-570,-617.783881476389
3986,-876.3802548709932,-622.177684025099
3987,-78,-622.2821232071243
3988,36,-583.184139616436
3989,-821,-577.3709882972262
3990,-394,-575.3609882972261
3991,-30,-575.050988297226
3992,-268,-576.9209882972261
3993,-3278.783981874774,-603.4288281159738
3994,-91,-591.7388281159738
3995,-249,-591.7588281159738
3996,-398,-595.5862933561277
3997,-35,-582.9462933561277
3998,-399,-586.7962933561278
3999,-2204,-603.7062933561277
4000,-387,-599.0362933561278
4001,-2727,-593.4315233512746
4002,9,-591.1815233512746
4003,-69,-589.1015233512745
4004,-438,-589.6815233512746
4005,-336,-590.4915233512745
4006,-2401.7279043069807,-605.2773407557316
4007,-284,-605.6673407557316
4008,-686,-610.8773407557317
4009,-74,-606.2973407557316
4010,64,-601.8373407557316
4011,-454,-606.0073407557315
4012,-1559.6150464562456,-609.2934912202941
4013,-110,-607.5034912202941
4014,-103,-608.093491220294
4015,-8656.558682114035,-692.6590780414344
4016,-135,-692.3990780414344
4017,-503,-690.9290780414344
4018,-254,-689.0090780414343
4019,-186,-690.4890780414344
4020,4,-690.0290780414344
4021,-242,-684.1790780414344
4022,-1,-661.2911901020502
4023,-168,-662.5711901020502
4024,-35,-654.7811901020501
4025,-55,-535.0806237452472
4026,-134,-533.8506237452472
4027,-437,-528.6809558766175
4028,-74,-528.9254059165796
4029,-661.0434948199888,-533.0958408647796
4030,-276,-535.6258408647795
4031,-534,-530.2158408647796
4032,-195,-531.5758408647795
4033,-298,-530.0950618439233
4034,-65,-530.7150618439232
4035,-279,-531.2450618439232
4036,-1537,-542.3350618439232
4037,-148,-536.8850618439233
4038,-244,-537.4650618439232
4039,-510,-542.0750618439232
4040,-234,-542.2850618439231
4041,-769,-544.8950618439233
4042,-8,-519.6006752206267
4043,-401,-521.4806752206267
4044,-8581.268586290544,-607.2733610835321
4045,-282,-604.1733610835322
4046,-144,-603.1033610835321
4047,-74,-599.4833610835321
4048,-600.4541189649323,-600.3579022731815
4049,-319,-600.5679022731815
4050,-50,-600.5979022731815
4051,-485,-602.1779022731815
4052,-242.46400547232344,-597.8417593336426
4053,-1909.0832477521926,-615.9425918111644
4054,-453,-615.0525918111645
4055,-73,-614.4425918111644
4056,-235,-614.3825918111645
4057,-434,-615.2225918111645
4058,-507,-617.7525918111645
4059,-3621.7660056376917,-651.8802518675415
4060,-13422.507918854106,-784.1253310560825
4061,-481,-786.8053310560825
4062,-186.31751584271598,-773.7185062145097
4063,-399,-774.2985062145096
4064,-49,-759.7433589580546
4065,-506,-760.8133589580546
4066,-116,-759.5833589580544
4067,-414.80287818708865,-759.0313877399253
4068,-222,-756.1213877399252
4069,-702,-759.4113877399253
4070,-14,-759.4089015839864
4071,-326,-759.2889015839864
4072,-253,-759.4589015839866
4073,-35,-755.1687629026337
4074,-11,-754.6887629026337
4075,-519,-758.1787629026337
4076,-303,-758.8587629026339
4077,31,-758.5287629026337
4078,-271,-737.869720262966
4079,-192,-738.509720262966
4080,-246,-740.5397202629661
4081,-171,-741.249720262966
4082,-3968.429678206768,-772.2620331965138
4083,-81,-773.562033196514
4084,-478,-775.9520331965138
4085,-568,-775.9320331965138
4086,-71,-767.8782306478039
4087,-175,-768.8482306478039
4088,-263,-771.8382306478038
4089,-250,-766.1282306478039
4090,-160,-763.7882306478039
4091,-3500,-798.4882306478039
4092,-256,-798.3682306478039
4093,-44,-766.0203908290562
4094,-6548.434443339613,-830.5947352624523
4095,-59,-828.6947352624525
4096,-1356.7970254749307,-838.2827055172016
4097,-46,-838.3927055172016
4098,-235,-836.7527055172017
4099,-46,-815.1727055172014
4100,-276,-814.0627055172015
4101,-1039,-797.1827055172015
4102,-524,-802.5127055172015
4103,-261,-804.4327055172015
4104,-271,-802.7627055172015
4105,-67,-800.0727055172015
4106,-17,-776.2254264741318
4107,-9,-773.4754264741318
4108,-1564.826195203999,-782.2636884261718
4109,-135,-782.8736884261718
4110,-326,-786.7736884261718
4111,-160,-783.8336884261719
4112,-511,-773.3475379616093
4113,-405,-776.2975379616094
4114,24,-775.0275379616094
4115,-3400.244455538506,-722.4643956958539
4116,-392.62085783434355,-725.0406042741974
4117,-646,-726.4706042741974
4118,-398,-727.9106042741973
4119,-1898.521716294534,-745.0358214371429
4120,-861.08922955318,-753.6867137326747
4121,-32,-751.5867137326746
4122,-912.9822725679412,-760.7065364583541
4123,-458,-763.606536458354
4124,-348,-766.736536458354
4125,-1,-766.196536458354
4126,-38,-765.2365364583541
4127,-1312,-773.9865364583541
4128,-2275.662610945097,-796.0031625678051
4129,-250,-791.8927276196051
4130,-161,-790.7427276196051
4131,-284,-788.2427276196051
4132,-1522,-801.5127276196051
4133,-3,-798.5627276196051
4134,-245,-800.3627276196052
4135,-2,-797.5927276196052
4136,-7580.907290665636,-858.0318005262615
4137,-2568.491158888405,-882.2367121151455
4138,-570.3184043952368,-885.4998961590978
4139,-1549.9550756962979,-895.8994469160608
4140,-553.2655402364146,-899.0921023184251
4141,-31,-891.712102318425
4142,-402,-895.652102318425
4143,-247,-894.1121023184251
4144,-259,-810.8894164555195
4145,-1153,-819.5994164555195
4146,-436,-822.5194164555195
4147,-1748,-839.2594164555195
4148,-267.1167398541366,-835.9260426644116
4149,-132,-834.0560426644116
4150,-411,-837.6660426644116
4151,-10,-832.9160426644116
4152,-267,-833.1614026096883
4153,-136,-815.4305701321665
4154,-1232.85221340441,-823.2290922662104
4155,-267,-825.1690922662103
4156,-171,-824.5290922662103
4157,-46,-820.6490922662105
4158,-973,-825.3090922662105
4159,-355,-792.6414322098336
4160,-257,-660.9863530212926
4161,-314,-659.3163530212926
4162,-388,-661.3331778628652
4163,-541,-662.7531778628654
4164,-452,-666.7831778628653
4165,-553,-667.2531778628654
4166,-579,-671.8831778628653
4167,-1280.290867603663,-680.5380577570312
4168,-208,-680.3980577570311
4169,-65,-674.0280577570312
4170,-456,-678.448057757031
4171,41,-674.7780577570311
4172,-784,-680.088057757031
4173,-532,-685.0580577570311
4174,-49,-685.4380577570311
4175,53,-679.718057757031
4176,-49,-677.1780577570311
4177,-108,-678.568057757031
4178,-278,-678.6380577570311
4179,-78,-677.498057757031
4180,-132,-676.358057757031
4181,-342,-678.068057757031
4182,-866,-647.0437609749633
4183,-78,-647.0137609749635
4184,-1407.7235034069815,-656.3109960090333
4185,-49,-651.1209960090332
4186,-494,-655.3509960090332
4187,-735,-660.9509960090332
4188,-115,-659.4709960090332
4189,-453,-661.5009960090334
4190,-2,-659.9209960090333
4191,-1293,-637.8509960090332
4192,-359,-638.8809960090333
4193,-1482.937322719753,-653.2703692362307
4194,-114,-588.9260248028346
4195,-705,-595.3860248028346
4196,-59,-582.4080545480854
4197,-367,-585.6180545480853
4198,-64,-583.9080545480854
4199,-50,-583.9480545480853
4200,-576,-586.9480545480853
4201,-1086.407322106466,-587.42212776915
4202,-343,-585.61212776915
4203,-379,-586.79212776915
4204,-877,-592.85212776915
4205,-135,-593.53212776915
4206,-61,-593.97212776915
4207,-289,-596.7721277691501
4208,-1957,-600.69386581711
4209,-818,-607.5238658171099
4210,-470,-608.9638658171101
4211,-93,-608.29386581711
4212,-215,-605.3338658171101
4213,-841.4173635452416,-609.6980394525624
4214,-468,-614.6180394525625
4215,-743,-588.0455948971774
4216,-447,-588.5893863188339
4217,-2293.142859479194,-605.0608149136259
4218,-74,-601.8208149136259
4219,-693,-589.7655977506806
4220,-255,-583.7047054551488
4221,-1152,-594.9047054551487
4222,-1641,-602.1848827294693
4223,-49,-598.0948827294694
4224,-311,-597.7248827294693
4225,-264,-600.3548827294693
4226,-243,-602.4048827294694
4227,-216,-591.4448827294694
4228,-556,-574.2482566200183
4229,-307,-574.8182566200185
4230,-6643.635577537193,-639.6446123953903
4231,-28,-637.0846123953903
4232,-736,-629.2246123953903
4233,-340,-632.5946123953904
4234,33,-629.8146123953903
4235,-830,-638.0946123953903
4236,-199,-564.2755394887339
4237,-426,-542.8506278998499
4238,-1,-537.1574438558976
4239,-72,-522.3778930989346
4240,-506,-521.9052376965705
4241,-1256,-534.1552376965705
4242,-792,-538.0552376965704
4243,-273,-538.3152376965704
4244,-296,-538.6852376965704
4245,-416,-531.3152376965704
4246,-193,-528.8852376965704
4247,-245,-513.8552376965704
4248,-266,-513.844070298029
4249,-536,-517.8840702980291
4250,-391,-517.684070298029
4251,-57,-518.1540702980291
4252,-461,-520.094070298029
4253,-309,-521.824070298029
4254,-170,-511.19554816398494
4255,-291,-511.43554816398495
4256,-403,-513.7555481639849
4257,-254,-515.835548163985
4258,-85,-506.95554816398493
4259,-786,-511.26554816398493
4260,-634.7774221580333,-515.0433223855653
4261,-3386,-545.7633223855653
4262,-37,-542.2533223855653
4263,-52,-537.3633223855653
4264,-479,-537.6333223855653
4265,-619.3255223513974,-538.2965776090792
4266,-75,-533.2565776090793
4267,-356,-524.0136689330426
4268,-546,-527.3936689330426
4269,-467,-531.4136689330427
4270,-79,-527.6436689330426
4271,-301,-531.0636689330427
4272,-141,-524.6336689330426
4273,-160,-520.9136689330427
4274,-469,-525.1136689330426
4275,-192,-527.5636689330427
4276,-847,-535.5436689330427
4277,-4044.39144099277,-574.9075833429703
4278,-506,-577.1875833429704
4279,-253,-578.9375833429704
4280,-85,-578.4675833429703
4281,-475,-579.7975833429704
4282,-294,-574.0775833429703
4283,-217,-575.4675833429703
4284,-53,-561.9203483089005
4285,-66.41691119972405,-562.0945174208978
4286,-145,-558.6045174208978
4287,30,-550.9545174208978
4288,-4,-549.8445174208978
4289,-482,-550.1345174208977
4290,-1362.4391511276365,-563.7389089321741
4291,-223,-553.0389089321741
4292,-451,-553.958908932174
4293,-157,-540.6995357049765
4294,-768,-547.2395357049766
4295,-10660.6128324124,-646.7956640291006
4296,-21,-646.4156640291006
4297,-484,-647.5856640291006
4298,-373,-650.6756640291006
4299,-528,-655.4556640291005
4300,-260,-652.2956640291005
4301,-26,-641.6915908080359
4302,-361,-641.8715908080359
4303,-733,-645.4115908080358
4304,-187,-638.5115908080359
4305,-4,-637.2015908080359
4306,-563,-642.2215908080358
4307,-319,-642.5215908080359
4308,-759,-630.5415908080358
4309,-913,-631.4915908080359
4310,-624,-633.0315908080358
4311,-388,-635.9815908080359
4312,-531,-639.1415908080359
4313,-363,-634.3574171725835
4314,-1500.8142446734557,-644.685559619318
4315,-15.819822057752562,-637.4137578398955
4316,55,-632.3937578398956
4317,-300,-612.4623292451037
4318,-365,-615.3723292451036
4319,-1578.8452148910274,-624.2307813940139
4320,-123,-622.910781394014
4321,-264,-614.030781394014
4322,-556,-603.1807813940139
4323,-402.5161481941442,-606.7159428759554
4324,-238,-605.9859428759554
4325,-384,-607.1859428759553
4326,-11951.500267014797,-724.2709455461033
4327,-382,-725.9309455461033
4328,-496,-725.3309455461033
4329,-6657.709520251998,-788.8380407486234
4330,-299,-725.3916849732514
4331,-139,-726.5016849732514
4332,-449,-723.6316849732514
4333,-536,-725.5916849732514
4334,-682.5812737331559,-732.7474977105829
4335,-674.8512451943285,-731.196010162526
4336,-61,-729.8160101625263
4337,-311,-728.6660101625262
4338,-43,-729.0860101625262
4339,-322,-731.5860101625262
4340,-785,-734.3760101625262
4341,-356,-725.3760101625262
4342,-793,-725.3860101625262
4343,-1381,-736.4660101625262
4344,-310,-736.6060101625262
4345,-61,-733.0560101625263
4346,-397,-735.0960101625262
4347,-173,-734.3760101625262
4348,-184,-733.5560101625263
4349,-688,-735.0760101625262
4350,-2995,-761.1160101625262
4351,-375,-764.2960101625263
4352,-241,-762.0960101625262
4353,-372,-762.7260101625262
4354,-41,-761.4360101625263
4355,-455,-763.0760101625262
4356,-3500,-794.0460101625263
4357,-16463.074451116,-956.1367546736863
4358,-191,-957.1967546736862
4359,-259,-951.9267546736862
4360,-424,-949.8189804521057
4361,-239,-918.3489804521059
4362,-232,-920.2989804521059
4363,-7763.957062388123,-997.418551075987
4364,-106,-993.6885510759871
4365,-415,-991.645295852473
4366,-66,-991.555295852473
4367,-328,-991.275295852473
4368,-36,-986.175295852473
4369,-7961.247981616772,-1061.117775668641
4370,-654,-1066.867775668641
4371,-405,-1067.9077756686409
4372,-297,-1069.4677756686408
4373,-407,-1071.9377756686408
4374,-80,-1068.0477756686407
4375,-1,-1066.1377756686406
4376,-436,-1062.0277756686407
4377,-489,-1026.4738612587132
4378,-857,-1029.983861258713
4379,-689,-1034.343861258713
4380,-1502.7754404022835,-1048.521615662736
4381,-2,-1043.791615662736
4382,31,-1040.541615662736
4383,-337,-1041.741615662736
4384,-1537.5475314040407,-1056.5870909767764
4385,-699,-1062.9129218647793
4386,-399,-1065.452921864779
4387,-19,-1065.9429218647792
4388,-501,-1070.912921864779
4389,-184,-1067.9329218647792
4390,-1470.2508053642339,-1069.0110384071452
4391,-303,-1069.8110384071451
4392,-270,-1068.0010384071452
4393,-549,-1071.9210384071453
4394,-703.3973101604798,-1071.2750115087501
4395,-5,-964.7188831846258
4396,-302,-967.5288831846259
4397,-498,-967.668883184626
4398,-229,-966.2288831846258
4399,-72,-961.6688831846259
4400,-555,-964.6188831846259
4401,-276,-967.118883184626
4402,-164,-965.1488831846259
4403,-1568,-973.4988831846259
4404,-56,-972.1888831846259
4405,-1840,-990.548883184626
4406,-537.6720899447473,-990.2956040840734
4407,-183,-988.9356040840735
4408,-192,-983.2656040840734
4409,-4091.9120483843644,-1015.0547245679171
4410,-3176.2576934241515,-1040.5773015021584
4411,-68,-1037.3773015021586
4412,-233,-1034.3973015021584
4413,-317,-1033.9373015021586
4414,-1042.8311478843898,-1029.3574705342678
4415,-2069.7249485824714,-1049.896521799515
4416,-499,-1055.4365217995148
4417,-226,-1054.6965217995153
4418,-1031,-1061.3565217995151
4419,-582.4825950685008,-1051.3928956012899
4420,-119,-1051.3528956012897
4421,-109,-1049.8028956012897
4422,-4390.653186727085,-1088.1494274685606
4423,-462,-1088.7442659866192
4424,-275,-1089.1142659866193
4425,-918,-1094.4542659866192
4426,-398,-978.9192633164712
4427,-159,-976.6892633164712
4428,-2,-971.7492633164712
4429,-212,-907.2921681139513
4430,-2155.331700677839,-925.8554851207297
4431,-4256.066262073887,-967.0261477414685
4432,-1004.0756518596376,-972.5769042600649
4433,-264,-969.8569042600649
4434,-850.485237185305,-971.5359438945864
4435,-3,-964.8174314426432
4436,-116,-965.3674314426431
4437,-2,-962.2774314426431
4438,-147,-963.3174314426432
4439,-296,-963.0574314426432
4440,-35,-955.5574314426432
4441,-44,-952.4374314426433
4442,-269,-947.1974314426432
4443,-870,-942.0874314426432
4444,-58,-939.5674314426432
4445,-547,-944.4274314426433
4446,-589,-946.3474314426431
4447,-373,-948.3474314426431
4448,-308.25654071552344,-949.5899968497984
4449,-260,-945.3099968497985
4450,-256,-917.9199968497983
4451,-426.1270978385187,-918.4312678281835
4452,-2953.969267537836,-945.560960503562
4453,-3124.302788614511,-973.0839883897071
4454,-558,-978.2539883897069
4455,-1401.6930724359306,-987.7209191140662
4456,-3399.5903996225106,-986.7168231102914
4457,-172,-823.8060785991313
4458,-82,-822.7160785991313
4459,-406,-824.1860785991314
4460,-163,-821.5760785991314
4461,-2,-819.2060785991314
4462,-164,-818.5260785991314
4463,-397,-744.8565079752501
4464,-2163.2391420366894,-765.428899395617
4465,-573,-767.008899395617
4466,-831,-774.658899395617
4467,-48,-771.8588993956171
4468,-303,-774.5288993956171
4469,-5,-694.9664195794493
4470,-336,-691.7864195794493
4471,-2,-687.7564195794492
4472,-371,-688.4964195794493
4473,-220,-686.6264195794492
4474,-417,-689.9964195794493
4475,-65,-690.6364195794492
4476,-11,-686.3864195794492
4477,-569,-687.1864195794493
4478,-113,-679.7464195794493
4479,-372.99432677316537,-676.586362847181
4480,-674,-668.2986084431583
4481,-200,-670.2786084431582
4482,-261,-673.1986084431583
4483,-1130.291208075707,-681.1315205239152
4484,-325,-669.0060452098749
4485,-484,-666.8560452098748
4486,-647,-669.3360452098749
4487,-306,-672.2060452098749
4488,-1,-667.2060452098749
4489,-356,-668.9260452098748
4490,-47,-654.6935371562325
4491,-58,-652.2435371562325
4492,-286,-652.4035371562325
4493,-275,-649.6635371562325
4494,-636,-648.9895640546277
4495,-179.60804214970287,-650.7356444761248
4496,-580,-653.5156444761246
4497,-232,-650.8556444761248
4498,-282,-651.3856444761248
4499,-4,-650.7056444761247
4500,-79,-645.9456444761247
4501,-30,-643.4856444761248
4502,-112,-642.9656444761247
4503,-281,-630.0956444761247
4504,-50,-630.0356444761246
4505,-921,-620.8456444761247
4506,-987,-625.3389235766773
4507,-6,-623.5689235766772
4508,-64,-622.2889235766772
4509,-66,-582.0298030928336
4510,-362,-553.8872261585921
4511,-250,-555.7072261585921
4512,-580,-559.1772261585921
4513,-2694.45226584139,-582.951748817006
4514,-319,-575.7134373381621
4515,-384,-558.8561878523374
4516,-45.97990952081108,-554.3259869475455
4517,-80,-552.8659869475455
4518,-2589,-568.4459869475455
4519,-206,-564.6811609968605
4520,-44,-563.9311609968605
4521,-148,-564.3211609968605
4522,-6,-520.4746291295896
4523,16,-515.6946291295895
4524,-1476,-527.7046291295896
4525,-517,-523.6946291295895
4526,-277,-522.4846291295896
4527,-329,-524.1846291295896
4528,-226,-526.4246291295896
4529,-64,-524.9446291295895
4530,-650,-509.8913121228113
4531,-1515,-482.4806495020723
4532,-403,-476.46989298347603
